ID,CATEGORY
0,snowman
1,hat
2,snowman
3,bulldozer
4,skyscraper
5,violin
6,snowman
7,skyscraper
8,chair
9,bulldozer
10,bulldozer
11,laptop
12,violin
13,keyboard
14,violin
15,trombone
16,hat
17,nose
18,trombone
19,hand
20,eyeglasses
21,violin
22,keyboard
23,laptop
24,violin
25,hat
26,hand
27,violin
28,spider
29,keyboard
30,laptop
31,spider
32,chair
33,violin
34,laptop
35,nose
36,harp
37,eyeglasses
38,violin
39,snowman
40,spider
41,violin
42,bulldozer
43,snowman
44,violin
45,keyboard
46,trombone
47,hat
48,keyboard
49,nose
50,harp
51,violin
52,chair
53,spider
54,harp
55,snowman
56,snowman
57,violin
58,bulldozer
59,nose
60,bulldozer
61,violin
62,snowman
63,violin
64,eyeglasses
65,spider
66,violin
67,laptop
68,keyboard
69,snowman
70,bulldozer
71,snowman
72,spider
73,harp
74,keyboard
75,violin
76,violin
77,harp
78,skyscraper
79,eyeglasses
80,hat
81,harp
82,trombone
83,violin
84,trombone
85,eyeglasses
86,laptop
87,bulldozer
88,skyscraper
89,keyboard
90,eyeglasses
91,keyboard
92,laptop
93,violin
94,snowman
95,harp
96,hand
97,chair
98,violin
99,snowman
100,laptop
101,harp
102,hand
103,violin
104,trombone
105,snowman
106,bulldozer
107,hat
108,snowman
109,snowman
110,keyboard
111,harp
112,trombone
113,laptop
114,eyeglasses
115,spider
116,laptop
117,keyboard
118,nose
119,skyscraper
120,hat
121,harp
122,spider
123,snowman
124,harp
125,trombone
126,bulldozer
127,laptop
128,laptop
129,eyeglasses
130,harp
131,snowman
132,hand
133,spider
134,hat
135,chair
136,laptop
137,hand
138,laptop
139,bulldozer
140,nose
141,snowman
142,hand
143,hat
144,eyeglasses
145,harp
146,eyeglasses
147,hand
148,violin
149,spider
150,harp
151,snowman
152,snowman
153,nose
154,snowman
155,hand
156,violin
157,trombone
158,trombone
159,hat
160,eyeglasses
161,nose
162,snowman
163,violin
164,hat
165,eyeglasses
166,laptop
167,keyboard
168,laptop
169,laptop
170,violin
171,snowman
172,laptop
173,laptop
174,skyscraper
175,nose
176,nose
177,trombone
178,trombone
179,trombone
180,laptop
181,laptop
182,hand
183,snowman
184,trombone
185,hand
186,hat
187,violin
188,trombone
189,laptop
190,keyboard
191,snowman
192,eyeglasses
193,chair
194,violin
195,trombone
196,eyeglasses
197,eyeglasses
198,violin
199,chair
200,chair
201,eyeglasses
202,snowman
203,snowman
204,eyeglasses
205,hat
206,keyboard
207,skyscraper
208,nose
209,snowman
210,bulldozer
211,harp
212,harp
213,laptop
214,nose
215,nose
216,hat
217,hand
218,trombone
219,snowman
220,snowman
221,violin
222,skyscraper
223,harp
224,eyeglasses
225,eyeglasses
226,snowman
227,trombone
228,snowman
229,violin
230,violin
231,bulldozer
232,laptop
233,trombone
234,bulldozer
235,keyboard
236,trombone
237,nose
238,trombone
239,eyeglasses
240,violin
241,laptop
242,eyeglasses
243,spider
244,violin
245,chair
246,spider
247,trombone
248,keyboard
249,laptop
250,laptop
251,hat
252,chair
253,harp
254,keyboard
255,laptop
256,laptop
257,spider
258,laptop
259,violin
260,eyeglasses
261,hand
262,nose
263,eyeglasses
264,laptop
265,laptop
266,violin
267,snowman
268,violin
269,chair
270,violin
271,violin
272,snowman
273,hat
274,snowman
275,keyboard
276,chair
277,violin
278,nose
279,violin
280,hat
281,violin
282,snowman
283,skyscraper
284,laptop
285,violin
286,harp
287,spider
288,keyboard
289,bulldozer
290,laptop
291,trombone
292,trombone
293,violin
294,violin
295,hand
296,bulldozer
297,harp
298,violin
299,keyboard
300,violin
301,trombone
302,eyeglasses
303,skyscraper
304,violin
305,snowman
306,eyeglasses
307,harp
308,snowman
309,hat
310,skyscraper
311,spider
312,hat
313,violin
314,eyeglasses
315,eyeglasses
316,violin
317,violin
318,eyeglasses
319,eyeglasses
320,violin
321,snowman
322,nose
323,spider
324,snowman
325,trombone
326,violin
327,eyeglasses
328,violin
329,chair
330,spider
331,keyboard
332,harp
333,hat
334,trombone
335,hat
336,chair
337,snowman
338,violin
339,harp
340,keyboard
341,keyboard
342,harp
343,nose
344,laptop
345,hat
346,keyboard
347,chair
348,trombone
349,trombone
350,eyeglasses
351,chair
352,snowman
353,snowman
354,snowman
355,hat
356,laptop
357,eyeglasses
358,violin
359,spider
360,snowman
361,violin
362,hat
363,skyscraper
364,snowman
365,trombone
366,hand
367,trombone
368,eyeglasses
369,keyboard
370,violin
371,harp
372,hand
373,bulldozer
374,snowman
375,skyscraper
376,snowman
377,hat
378,violin
379,snowman
380,violin
381,nose
382,skyscraper
383,harp
384,harp
385,bulldozer
386,laptop
387,hat
388,hand
389,hand
390,violin
391,violin
392,chair
393,laptop
394,hat
395,violin
396,eyeglasses
397,laptop
398,laptop
399,harp
400,laptop
401,eyeglasses
402,hat
403,keyboard
404,trombone
405,skyscraper
406,violin
407,chair
408,snowman
409,snowman
410,trombone
411,spider
412,skyscraper
413,hat
414,laptop
415,keyboard
416,trombone
417,keyboard
418,harp
419,hat
420,eyeglasses
421,laptop
422,hand
423,spider
424,laptop
425,laptop
426,chair
427,nose
428,eyeglasses
429,violin
430,laptop
431,snowman
432,violin
433,nose
434,violin
435,eyeglasses
436,spider
437,violin
438,eyeglasses
439,chair
440,violin
441,keyboard
442,snowman
443,violin
444,spider
445,trombone
446,spider
447,hat
448,snowman
449,bulldozer
450,keyboard
451,hat
452,laptop
453,hand
454,spider
455,violin
456,chair
457,laptop
458,laptop
459,eyeglasses
460,snowman
461,chair
462,eyeglasses
463,keyboard
464,violin
465,nose
466,snowman
467,chair
468,spider
469,laptop
470,bulldozer
471,hat
472,violin
473,violin
474,laptop
475,skyscraper
476,harp
477,chair
478,skyscraper
479,laptop
480,harp
481,laptop
482,trombone
483,trombone
484,trombone
485,violin
486,keyboard
487,snowman
488,violin
489,laptop
490,nose
491,bulldozer
492,keyboard
493,harp
494,violin
495,snowman
496,bulldozer
497,trombone
498,spider
499,keyboard
500,bulldozer
501,keyboard
502,violin
503,nose
504,hat
505,keyboard
506,laptop
507,trombone
508,keyboard
509,violin
510,snowman
511,eyeglasses
512,spider
513,hand
514,harp
515,eyeglasses
516,eyeglasses
517,bulldozer
518,harp
519,violin
520,keyboard
521,hand
522,violin
523,hat
524,trombone
525,snowman
526,eyeglasses
527,hat
528,hand
529,skyscraper
530,eyeglasses
531,trombone
532,violin
533,keyboard
534,spider
535,violin
536,violin
537,keyboard
538,spider
539,hand
540,trombone
541,bulldozer
542,laptop
543,snowman
544,nose
545,harp
546,eyeglasses
547,hat
548,violin
549,eyeglasses
550,snowman
551,eyeglasses
552,violin
553,snowman
554,bulldozer
555,skyscraper
556,bulldozer
557,hat
558,spider
559,nose
560,eyeglasses
561,laptop
562,laptop
563,skyscraper
564,keyboard
565,snowman
566,snowman
567,spider
568,snowman
569,snowman
570,violin
571,spider
572,violin
573,snowman
574,harp
575,trombone
576,spider
577,hand
578,harp
579,bulldozer
580,skyscraper
581,harp
582,nose
583,chair
584,eyeglasses
585,spider
586,violin
587,laptop
588,snowman
589,harp
590,violin
591,laptop
592,violin
593,bulldozer
594,laptop
595,violin
596,snowman
597,snowman
598,hat
599,nose
600,hand
601,keyboard
602,harp
603,violin
604,chair
605,nose
606,spider
607,violin
608,bulldozer
609,spider
610,keyboard
611,violin
612,keyboard
613,snowman
614,nose
615,chair
616,snowman
617,nose
618,chair
619,trombone
620,violin
621,snowman
622,eyeglasses
623,violin
624,laptop
625,harp
626,hat
627,hand
628,hat
629,harp
630,violin
631,violin
632,hat
633,laptop
634,hat
635,eyeglasses
636,trombone
637,bulldozer
638,hat
639,violin
640,spider
641,skyscraper
642,violin
643,chair
644,violin
645,eyeglasses
646,violin
647,hand
648,keyboard
649,snowman
650,nose
651,laptop
652,trombone
653,spider
654,trombone
655,eyeglasses
656,nose
657,eyeglasses
658,violin
659,laptop
660,nose
661,spider
662,snowman
663,laptop
664,spider
665,laptop
666,snowman
667,violin
668,snowman
669,laptop
670,violin
671,trombone
672,trombone
673,laptop
674,violin
675,bulldozer
676,snowman
677,hand
678,hand
679,spider
680,snowman
681,trombone
682,bulldozer
683,laptop
684,violin
685,snowman
686,harp
687,trombone
688,keyboard
689,keyboard
690,keyboard
691,hat
692,hand
693,snowman
694,harp
695,violin
696,harp
697,laptop
698,hat
699,chair
700,snowman
701,snowman
702,hat
703,laptop
704,laptop
705,trombone
706,bulldozer
707,trombone
708,bulldozer
709,violin
710,spider
711,harp
712,nose
713,harp
714,eyeglasses
715,laptop
716,harp
717,trombone
718,snowman
719,violin
720,keyboard
721,violin
722,keyboard
723,snowman
724,laptop
725,violin
726,keyboard
727,snowman
728,violin
729,hand
730,bulldozer
731,snowman
732,harp
733,keyboard
734,snowman
735,snowman
736,snowman
737,spider
738,keyboard
739,bulldozer
740,hand
741,snowman
742,nose
743,eyeglasses
744,chair
745,violin
746,hat
747,nose
748,spider
749,chair
750,hat
751,trombone
752,hat
753,laptop
754,laptop
755,laptop
756,snowman
757,trombone
758,chair
759,nose
760,spider
761,hand
762,harp
763,violin
764,nose
765,violin
766,hand
767,spider
768,hat
769,eyeglasses
770,hat
771,nose
772,snowman
773,snowman
774,trombone
775,bulldozer
776,snowman
777,violin
778,nose
779,harp
780,chair
781,keyboard
782,violin
783,hat
784,harp
785,hat
786,trombone
787,snowman
788,skyscraper
789,spider
790,hat
791,hat
792,violin
793,eyeglasses
794,laptop
795,spider
796,hat
797,keyboard
798,violin
799,hat
800,snowman
801,violin
802,harp
803,nose
804,trombone
805,laptop
806,laptop
807,snowman
808,hand
809,trombone
810,harp
811,nose
812,laptop
813,laptop
814,snowman
815,harp
816,violin
817,snowman
818,nose
819,nose
820,nose
821,laptop
822,harp
823,harp
824,snowman
825,hat
826,eyeglasses
827,snowman
828,laptop
829,snowman
830,laptop
831,skyscraper
832,snowman
833,chair
834,laptop
835,violin
836,trombone
837,spider
838,violin
839,laptop
840,snowman
841,harp
842,laptop
843,snowman
844,spider
845,eyeglasses
846,violin
847,nose
848,spider
849,nose
850,laptop
851,trombone
852,snowman
853,nose
854,trombone
855,violin
856,harp
857,trombone
858,nose
859,spider
860,snowman
861,violin
862,violin
863,violin
864,keyboard
865,hat
866,hand
867,hand
868,bulldozer
869,eyeglasses
870,keyboard
871,skyscraper
872,spider
873,harp
874,laptop
875,laptop
876,nose
877,hat
878,hand
879,violin
880,eyeglasses
881,skyscraper
882,keyboard
883,eyeglasses
884,violin
885,violin
886,snowman
887,trombone
888,eyeglasses
889,skyscraper
890,laptop
891,eyeglasses
892,harp
893,hand
894,laptop
895,chair
896,spider
897,keyboard
898,harp
899,violin
900,violin
901,spider
902,chair
903,laptop
904,nose
905,laptop
906,keyboard
907,laptop
908,snowman
909,violin
910,violin
911,nose
912,violin
913,snowman
914,trombone
915,spider
916,keyboard
917,violin
918,nose
919,laptop
920,snowman
921,snowman
922,trombone
923,chair
924,chair
925,harp
926,eyeglasses
927,eyeglasses
928,snowman
929,violin
930,laptop
931,chair
932,chair
933,hand
934,spider
935,snowman
936,spider
937,hat
938,spider
939,spider
940,laptop
941,bulldozer
942,violin
943,harp
944,snowman
945,snowman
946,violin
947,laptop
948,hand
949,snowman
950,violin
951,snowman
952,hat
953,eyeglasses
954,keyboard
955,violin
956,violin
957,violin
958,trombone
959,keyboard
960,violin
961,violin
962,harp
963,bulldozer
964,snowman
965,chair
966,spider
967,keyboard
968,violin
969,harp
970,laptop
971,snowman
972,harp
973,hand
974,laptop
975,violin
976,hand
977,violin
978,harp
979,violin
980,keyboard
981,eyeglasses
982,snowman
983,harp
984,harp
985,bulldozer
986,skyscraper
987,violin
988,violin
989,harp
990,spider
991,chair
992,laptop
993,skyscraper
994,trombone
995,bulldozer
996,eyeglasses
997,laptop
998,harp
999,bulldozer
1000,hand
1001,laptop
1002,harp
1003,chair
1004,harp
1005,nose
1006,eyeglasses
1007,snowman
1008,laptop
1009,violin
1010,harp
1011,violin
1012,violin
1013,violin
1014,spider
1015,harp
1016,hand
1017,violin
1018,laptop
1019,nose
1020,spider
1021,hand
1022,chair
1023,eyeglasses
1024,violin
1025,violin
1026,trombone
1027,snowman
1028,chair
1029,violin
1030,hand
1031,laptop
1032,spider
1033,nose
1034,eyeglasses
1035,hat
1036,nose
1037,snowman
1038,laptop
1039,chair
1040,nose
1041,hat
1042,keyboard
1043,snowman
1044,snowman
1045,hand
1046,harp
1047,laptop
1048,trombone
1049,skyscraper
1050,eyeglasses
1051,chair
1052,snowman
1053,spider
1054,hat
1055,laptop
1056,snowman
1057,skyscraper
1058,harp
1059,trombone
1060,trombone
1061,nose
1062,trombone
1063,spider
1064,skyscraper
1065,laptop
1066,spider
1067,violin
1068,hat
1069,keyboard
1070,violin
1071,chair
1072,violin
1073,harp
1074,violin
1075,laptop
1076,laptop
1077,bulldozer
1078,hat
1079,harp
1080,hat
1081,hat
1082,violin
1083,snowman
1084,harp
1085,eyeglasses
1086,eyeglasses
1087,skyscraper
1088,harp
1089,keyboard
1090,harp
1091,bulldozer
1092,keyboard
1093,skyscraper
1094,laptop
1095,snowman
1096,spider
1097,hand
1098,violin
1099,chair
1100,spider
1101,spider
1102,violin
1103,harp
1104,spider
1105,hat
1106,eyeglasses
1107,skyscraper
1108,hat
1109,trombone
1110,chair
1111,nose
1112,laptop
1113,violin
1114,snowman
1115,laptop
1116,violin
1117,violin
1118,violin
1119,snowman
1120,trombone
1121,snowman
1122,laptop
1123,snowman
1124,keyboard
1125,trombone
1126,violin
1127,chair
1128,keyboard
1129,chair
1130,violin
1131,violin
1132,keyboard
1133,chair
1134,spider
1135,laptop
1136,bulldozer
1137,harp
1138,spider
1139,laptop
1140,bulldozer
1141,violin
1142,eyeglasses
1143,snowman
1144,snowman
1145,violin
1146,keyboard
1147,bulldozer
1148,violin
1149,skyscraper
1150,spider
1151,harp
1152,spider
1153,chair
1154,violin
1155,keyboard
1156,skyscraper
1157,hat
1158,spider
1159,laptop
1160,eyeglasses
1161,chair
1162,chair
1163,violin
1164,violin
1165,harp
1166,keyboard
1167,trombone
1168,chair
1169,trombone
1170,spider
1171,skyscraper
1172,keyboard
1173,snowman
1174,laptop
1175,bulldozer
1176,keyboard
1177,keyboard
1178,laptop
1179,hat
1180,trombone
1181,nose
1182,snowman
1183,eyeglasses
1184,violin
1185,chair
1186,spider
1187,laptop
1188,skyscraper
1189,laptop
1190,violin
1191,trombone
1192,snowman
1193,harp
1194,spider
1195,hat
1196,harp
1197,snowman
1198,violin
1199,snowman
1200,violin
1201,nose
1202,nose
1203,snowman
1204,nose
1205,laptop
1206,violin
1207,snowman
1208,violin
1209,eyeglasses
1210,bulldozer
1211,violin
1212,harp
1213,spider
1214,snowman
1215,nose
1216,harp
1217,hat
1218,chair
1219,spider
1220,violin
1221,harp
1222,spider
1223,trombone
1224,harp
1225,violin
1226,snowman
1227,spider
1228,violin
1229,eyeglasses
1230,chair
1231,laptop
1232,snowman
1233,hat
1234,violin
1235,snowman
1236,violin
1237,nose
1238,laptop
1239,eyeglasses
1240,chair
1241,laptop
1242,violin
1243,spider
1244,hat
1245,hat
1246,hat
1247,harp
1248,hat
1249,keyboard
1250,snowman
1251,laptop
1252,spider
1253,snowman
1254,snowman
1255,spider
1256,violin
1257,eyeglasses
1258,keyboard
1259,skyscraper
1260,trombone
1261,trombone
1262,eyeglasses
1263,snowman
1264,chair
1265,trombone
1266,trombone
1267,nose
1268,violin
1269,keyboard
1270,harp
1271,harp
1272,hand
1273,hat
1274,snowman
1275,skyscraper
1276,trombone
1277,hat
1278,violin
1279,spider
1280,laptop
1281,keyboard
1282,violin
1283,snowman
1284,snowman
1285,keyboard
1286,laptop
1287,violin
1288,harp
1289,violin
1290,harp
1291,harp
1292,spider
1293,laptop
1294,laptop
1295,hand
1296,spider
1297,snowman
1298,hat
1299,laptop
1300,keyboard
1301,harp
1302,eyeglasses
1303,harp
1304,trombone
1305,harp
1306,harp
1307,skyscraper
1308,nose
1309,chair
1310,hat
1311,snowman
1312,harp
1313,spider
1314,harp
1315,laptop
1316,laptop
1317,hat
1318,hat
1319,eyeglasses
1320,hand
1321,harp
1322,hat
1323,eyeglasses
1324,laptop
1325,laptop
1326,harp
1327,eyeglasses
1328,snowman
1329,eyeglasses
1330,nose
1331,harp
1332,eyeglasses
1333,trombone
1334,spider
1335,harp
1336,keyboard
1337,snowman
1338,harp
1339,spider
1340,spider
1341,snowman
1342,chair
1343,trombone
1344,snowman
1345,trombone
1346,snowman
1347,nose
1348,trombone
1349,hat
1350,snowman
1351,nose
1352,violin
1353,violin
1354,snowman
1355,laptop
1356,hand
1357,harp
1358,nose
1359,eyeglasses
1360,harp
1361,laptop
1362,harp
1363,snowman
1364,laptop
1365,harp
1366,bulldozer
1367,laptop
1368,chair
1369,violin
1370,violin
1371,keyboard
1372,trombone
1373,violin
1374,hat
1375,bulldozer
1376,violin
1377,harp
1378,nose
1379,violin
1380,bulldozer
1381,laptop
1382,harp
1383,violin
1384,hat
1385,bulldozer
1386,hat
1387,laptop
1388,violin
1389,harp
1390,violin
1391,hat
1392,trombone
1393,bulldozer
1394,trombone
1395,violin
1396,laptop
1397,violin
1398,laptop
1399,violin
1400,hand
1401,violin
1402,violin
1403,harp
1404,trombone
1405,hat
1406,hand
1407,bulldozer
1408,keyboard
1409,eyeglasses
1410,violin
1411,keyboard
1412,trombone
1413,bulldozer
1414,snowman
1415,eyeglasses
1416,bulldozer
1417,hand
1418,hat
1419,hat
1420,bulldozer
1421,snowman
1422,chair
1423,keyboard
1424,nose
1425,eyeglasses
1426,snowman
1427,violin
1428,harp
1429,laptop
1430,skyscraper
1431,eyeglasses
1432,keyboard
1433,nose
1434,laptop
1435,violin
1436,eyeglasses
1437,snowman
1438,snowman
1439,violin
1440,violin
1441,spider
1442,skyscraper
1443,snowman
1444,snowman
1445,laptop
1446,trombone
1447,keyboard
1448,harp
1449,keyboard
1450,spider
1451,keyboard
1452,chair
1453,nose
1454,laptop
1455,snowman
1456,violin
1457,bulldozer
1458,skyscraper
1459,chair
1460,eyeglasses
1461,skyscraper
1462,violin
1463,nose
1464,laptop
1465,trombone
1466,violin
1467,spider
1468,violin
1469,harp
1470,spider
1471,keyboard
1472,trombone
1473,hand
1474,violin
1475,chair
1476,snowman
1477,laptop
1478,trombone
1479,spider
1480,snowman
1481,harp
1482,violin
