ID,CATEGORY
0,snowman
1,hat
2,snowman
3,spider
4,skyscraper
5,skyscraper
6,snowman
7,skyscraper
8,chair
9,keyboard
10,bulldozer
11,hat
12,harp
13,keyboard
14,violin
15,spider
16,hat
17,chair
18,spider
19,hand
20,eyeglasses
21,chair
22,keyboard
23,foot
24,chair
25,bulldozer
26,spider
27,spider
28,spider
29,keyboard
30,laptop
31,spider
32,chair
33,skyscraper
34,foot
35,nose
36,laptop
37,bulldozer
38,chair
39,snowman
40,spider
41,bulldozer
42,keyboard
43,nose
44,chair
45,keyboard
46,eyeglasses
47,hat
48,keyboard
49,nose
50,harp
51,foot
52,chair
53,spider
54,keyboard
55,nose
56,snowman
57,spider
58,keyboard
59,foot
60,spider
61,violin
62,skyscraper
63,violin
64,eyeglasses
65,keyboard
66,skyscraper
67,foot
68,keyboard
69,snowman
70,spider
71,chair
72,spider
73,harp
74,spider
75,skyscraper
76,chair
77,harp
78,nose
79,bulldozer
80,bulldozer
81,harp
82,spider
83,spider
84,spider
85,eyeglasses
86,laptop
87,bulldozer
88,skyscraper
89,keyboard
90,eyeglasses
91,keyboard
92,laptop
93,skyscraper
94,skyscraper
95,harp
96,spider
97,chair
98,violin
99,snowman
100,chair
101,laptop
102,hand
103,harp
104,eyeglasses
105,chair
106,spider
107,bulldozer
108,chair
109,snowman
110,bulldozer
111,spider
112,eyeglasses
113,foot
114,bulldozer
115,spider
116,laptop
117,keyboard
118,foot
119,skyscraper
120,bulldozer
121,laptop
122,spider
123,snowman
124,harp
125,spider
126,keyboard
127,laptop
128,laptop
129,eyeglasses
130,harp
131,snowman
132,hand
133,spider
134,bulldozer
135,chair
136,chair
137,laptop
138,laptop
139,keyboard
140,nose
141,chair
142,hand
143,bulldozer
144,bulldozer
145,snowman
146,eyeglasses
147,spider
148,violin
149,bulldozer
150,harp
151,skyscraper
152,chair
153,foot
154,snowman
155,hand
156,harp
157,eyeglasses
158,spider
159,bulldozer
160,eyeglasses
161,foot
162,chair
163,skyscraper
164,hat
165,bulldozer
166,laptop
167,keyboard
168,laptop
169,laptop
170,violin
171,snowman
172,laptop
173,laptop
174,skyscraper
175,foot
176,foot
177,eyeglasses
178,eyeglasses
179,eyeglasses
180,laptop
181,laptop
182,hand
183,snowman
184,eyeglasses
185,hand
186,bulldozer
187,chair
188,spider
189,foot
190,keyboard
191,snowman
192,eyeglasses
193,foot
194,skyscraper
195,eyeglasses
196,eyeglasses
197,eyeglasses
198,spider
199,chair
200,chair
201,eyeglasses
202,snowman
203,skyscraper
204,eyeglasses
205,bulldozer
206,spider
207,skyscraper
208,nose
209,skyscraper
210,keyboard
211,snowman
212,harp
213,laptop
214,nose
215,nose
216,hat
217,hand
218,eyeglasses
219,snowman
220,snowman
221,violin
222,hand
223,skyscraper
224,eyeglasses
225,eyeglasses
226,skyscraper
227,eyeglasses
228,skyscraper
229,hat
230,chair
231,keyboard
232,foot
233,spider
234,spider
235,hat
236,spider
237,chair
238,eyeglasses
239,bulldozer
240,harp
241,laptop
242,eyeglasses
243,spider
244,skyscraper
245,chair
246,spider
247,eyeglasses
248,keyboard
249,laptop
250,laptop
251,bulldozer
252,chair
253,harp
254,keyboard
255,laptop
256,laptop
257,spider
258,foot
259,violin
260,eyeglasses
261,hand
262,nose
263,eyeglasses
264,laptop
265,laptop
266,chair
267,chair
268,chair
269,chair
270,violin
271,violin
272,skyscraper
273,bulldozer
274,skyscraper
275,keyboard
276,chair
277,violin
278,nose
279,violin
280,hat
281,chair
282,snowman
283,skyscraper
284,laptop
285,harp
286,harp
287,spider
288,keyboard
289,eyeglasses
290,laptop
291,eyeglasses
292,spider
293,violin
294,chair
295,hand
296,bulldozer
297,harp
298,skyscraper
299,keyboard
300,chair
301,eyeglasses
302,bulldozer
303,skyscraper
304,skyscraper
305,snowman
306,spider
307,harp
308,snowman
309,hat
310,skyscraper
311,spider
312,hat
313,skyscraper
314,hat
315,keyboard
316,chair
317,chair
318,bulldozer
319,eyeglasses
320,violin
321,harp
322,foot
323,spider
324,chair
325,eyeglasses
326,chair
327,spider
328,violin
329,chair
330,spider
331,bulldozer
332,laptop
333,bulldozer
334,eyeglasses
335,bulldozer
336,chair
337,snowman
338,skyscraper
339,snowman
340,keyboard
341,keyboard
342,harp
343,foot
344,laptop
345,hat
346,keyboard
347,chair
348,eyeglasses
349,bulldozer
350,keyboard
351,chair
352,snowman
353,chair
354,snowman
355,hat
356,laptop
357,eyeglasses
358,skyscraper
359,spider
360,skyscraper
361,skyscraper
362,hat
363,skyscraper
364,skyscraper
365,spider
366,foot
367,eyeglasses
368,spider
369,keyboard
370,spider
371,laptop
372,hand
373,spider
374,skyscraper
375,nose
376,skyscraper
377,bulldozer
378,skyscraper
379,snowman
380,violin
381,nose
382,skyscraper
383,spider
384,harp
385,bulldozer
386,laptop
387,hat
388,hand
389,hand
390,violin
391,violin
392,chair
393,laptop
394,spider
395,chair
396,foot
397,laptop
398,laptop
399,laptop
400,laptop
401,eyeglasses
402,keyboard
403,keyboard
404,spider
405,skyscraper
406,harp
407,chair
408,skyscraper
409,skyscraper
410,eyeglasses
411,bulldozer
412,skyscraper
413,bulldozer
414,foot
415,keyboard
416,spider
417,keyboard
418,spider
419,hat
420,eyeglasses
421,laptop
422,spider
423,spider
424,laptop
425,laptop
426,chair
427,foot
428,eyeglasses
429,violin
430,foot
431,skyscraper
432,spider
433,hat
434,chair
435,eyeglasses
436,spider
437,skyscraper
438,eyeglasses
439,chair
440,foot
441,keyboard
442,skyscraper
443,violin
444,spider
445,eyeglasses
446,spider
447,hat
448,skyscraper
449,bulldozer
450,bulldozer
451,bulldozer
452,laptop
453,hand
454,spider
455,skyscraper
456,chair
457,laptop
458,foot
459,bulldozer
460,skyscraper
461,chair
462,eyeglasses
463,keyboard
464,skyscraper
465,nose
466,snowman
467,chair
468,spider
469,laptop
470,hat
471,hat
472,chair
473,chair
474,laptop
475,snowman
476,harp
477,chair
478,skyscraper
479,foot
480,laptop
481,laptop
482,eyeglasses
483,eyeglasses
484,eyeglasses
485,violin
486,bulldozer
487,snowman
488,chair
489,laptop
490,nose
491,keyboard
492,keyboard
493,laptop
494,violin
495,snowman
496,keyboard
497,spider
498,spider
499,bulldozer
500,eyeglasses
501,keyboard
502,chair
503,foot
504,hat
505,keyboard
506,foot
507,eyeglasses
508,keyboard
509,chair
510,skyscraper
511,eyeglasses
512,spider
513,hand
514,harp
515,bulldozer
516,spider
517,bulldozer
518,harp
519,chair
520,keyboard
521,hand
522,violin
523,hat
524,eyeglasses
525,skyscraper
526,eyeglasses
527,hat
528,hand
529,skyscraper
530,hat
531,eyeglasses
532,violin
533,keyboard
534,spider
535,chair
536,violin
537,keyboard
538,spider
539,hand
540,spider
541,bulldozer
542,snowman
543,chair
544,foot
545,harp
546,bulldozer
547,laptop
548,chair
549,eyeglasses
550,skyscraper
551,hat
552,chair
553,snowman
554,keyboard
555,skyscraper
556,bulldozer
557,hat
558,spider
559,nose
560,eyeglasses
561,laptop
562,laptop
563,skyscraper
564,keyboard
565,skyscraper
566,skyscraper
567,spider
568,skyscraper
569,skyscraper
570,eyeglasses
571,spider
572,chair
573,skyscraper
574,laptop
575,eyeglasses
576,chair
577,spider
578,harp
579,keyboard
580,skyscraper
581,laptop
582,nose
583,chair
584,bulldozer
585,spider
586,violin
587,laptop
588,snowman
589,harp
590,violin
591,foot
592,violin
593,keyboard
594,laptop
595,violin
596,skyscraper
597,skyscraper
598,bulldozer
599,nose
600,hand
601,keyboard
602,harp
603,harp
604,chair
605,foot
606,spider
607,chair
608,bulldozer
609,hat
610,keyboard
611,chair
612,keyboard
613,skyscraper
614,nose
615,chair
616,skyscraper
617,nose
618,chair
619,eyeglasses
620,violin
621,skyscraper
622,eyeglasses
623,harp
624,foot
625,laptop
626,hat
627,hand
628,hat
629,harp
630,violin
631,harp
632,hat
633,laptop
634,hat
635,eyeglasses
636,spider
637,spider
638,bulldozer
639,chair
640,spider
641,skyscraper
642,skyscraper
643,chair
644,chair
645,bulldozer
646,spider
647,hand
648,keyboard
649,skyscraper
650,nose
651,foot
652,spider
653,spider
654,spider
655,keyboard
656,nose
657,eyeglasses
658,skyscraper
659,laptop
660,foot
661,spider
662,skyscraper
663,laptop
664,spider
665,laptop
666,skyscraper
667,violin
668,snowman
669,foot
670,bulldozer
671,eyeglasses
672,eyeglasses
673,laptop
674,hat
675,bulldozer
676,snowman
677,hand
678,snowman
679,spider
680,skyscraper
681,spider
682,keyboard
683,laptop
684,spider
685,snowman
686,laptop
687,eyeglasses
688,keyboard
689,keyboard
690,keyboard
691,hat
692,violin
693,snowman
694,keyboard
695,skyscraper
696,harp
697,laptop
698,hat
699,chair
700,skyscraper
701,skyscraper
702,bulldozer
703,foot
704,violin
705,eyeglasses
706,keyboard
707,eyeglasses
708,bulldozer
709,skyscraper
710,hat
711,harp
712,nose
713,harp
714,eyeglasses
715,laptop
716,harp
717,spider
718,snowman
719,spider
720,keyboard
721,harp
722,keyboard
723,snowman
724,laptop
725,chair
726,keyboard
727,skyscraper
728,hat
729,hand
730,spider
731,snowman
732,laptop
733,bulldozer
734,laptop
735,skyscraper
736,skyscraper
737,spider
738,keyboard
739,keyboard
740,hand
741,skyscraper
742,foot
743,bulldozer
744,chair
745,chair
746,hat
747,nose
748,spider
749,chair
750,bulldozer
751,spider
752,bulldozer
753,laptop
754,nose
755,laptop
756,skyscraper
757,eyeglasses
758,laptop
759,foot
760,spider
761,hand
762,harp
763,spider
764,chair
765,chair
766,chair
767,spider
768,hat
769,eyeglasses
770,spider
771,foot
772,skyscraper
773,skyscraper
774,eyeglasses
775,keyboard
776,skyscraper
777,violin
778,foot
779,harp
780,chair
781,keyboard
782,chair
783,hat
784,spider
785,hat
786,eyeglasses
787,snowman
788,skyscraper
789,spider
790,bulldozer
791,spider
792,violin
793,keyboard
794,foot
795,spider
796,bulldozer
797,keyboard
798,chair
799,hat
800,snowman
801,spider
802,harp
803,foot
804,eyeglasses
805,laptop
806,laptop
807,skyscraper
808,hand
809,spider
810,chair
811,nose
812,laptop
813,laptop
814,skyscraper
815,harp
816,skyscraper
817,snowman
818,foot
819,nose
820,chair
821,foot
822,harp
823,harp
824,skyscraper
825,hat
826,eyeglasses
827,skyscraper
828,foot
829,skyscraper
830,foot
831,skyscraper
832,skyscraper
833,chair
834,laptop
835,bulldozer
836,eyeglasses
837,hat
838,spider
839,laptop
840,snowman
841,harp
842,laptop
843,nose
844,spider
845,eyeglasses
846,harp
847,foot
848,spider
849,nose
850,foot
851,eyeglasses
852,chair
853,nose
854,eyeglasses
855,skyscraper
856,keyboard
857,spider
858,foot
859,spider
860,skyscraper
861,chair
862,skyscraper
863,chair
864,keyboard
865,hat
866,hand
867,hand
868,bulldozer
869,eyeglasses
870,hat
871,skyscraper
872,spider
873,harp
874,laptop
875,laptop
876,snowman
877,hat
878,snowman
879,violin
880,eyeglasses
881,skyscraper
882,keyboard
883,eyeglasses
884,violin
885,spider
886,skyscraper
887,keyboard
888,bulldozer
889,skyscraper
890,hat
891,eyeglasses
892,laptop
893,hand
894,laptop
895,chair
896,spider
897,spider
898,harp
899,chair
900,violin
901,spider
902,chair
903,laptop
904,foot
905,laptop
906,keyboard
907,laptop
908,skyscraper
909,harp
910,skyscraper
911,nose
912,chair
913,snowman
914,spider
915,hat
916,spider
917,skyscraper
918,chair
919,laptop
920,snowman
921,snowman
922,eyeglasses
923,chair
924,chair
925,laptop
926,spider
927,eyeglasses
928,skyscraper
929,skyscraper
930,snowman
931,chair
932,chair
933,hand
934,spider
935,chair
936,spider
937,hat
938,spider
939,spider
940,foot
941,keyboard
942,violin
943,spider
944,snowman
945,snowman
946,hat
947,laptop
948,nose
949,skyscraper
950,skyscraper
951,skyscraper
952,bulldozer
953,eyeglasses
954,keyboard
955,harp
956,harp
957,bulldozer
958,spider
959,keyboard
960,chair
961,spider
962,harp
963,keyboard
964,snowman
965,chair
966,spider
967,keyboard
968,harp
969,harp
970,laptop
971,snowman
972,violin
973,spider
974,laptop
975,spider
976,hand
977,violin
978,harp
979,violin
980,keyboard
981,eyeglasses
982,snowman
983,snowman
984,harp
985,keyboard
986,skyscraper
987,skyscraper
988,harp
989,snowman
990,spider
991,chair
992,laptop
993,skyscraper
994,eyeglasses
995,keyboard
996,eyeglasses
997,laptop
998,laptop
999,keyboard
1000,spider
1001,laptop
1002,laptop
1003,nose
1004,harp
1005,nose
1006,eyeglasses
1007,skyscraper
1008,laptop
1009,chair
1010,harp
1011,spider
1012,chair
1013,spider
1014,spider
1015,harp
1016,hand
1017,violin
1018,foot
1019,foot
1020,spider
1021,hand
1022,chair
1023,eyeglasses
1024,violin
1025,harp
1026,eyeglasses
1027,skyscraper
1028,snowman
1029,chair
1030,hand
1031,laptop
1032,bulldozer
1033,chair
1034,bulldozer
1035,bulldozer
1036,nose
1037,chair
1038,laptop
1039,chair
1040,nose
1041,hat
1042,keyboard
1043,snowman
1044,snowman
1045,hand
1046,harp
1047,laptop
1048,eyeglasses
1049,skyscraper
1050,eyeglasses
1051,chair
1052,skyscraper
1053,spider
1054,hat
1055,foot
1056,snowman
1057,chair
1058,harp
1059,eyeglasses
1060,eyeglasses
1061,nose
1062,spider
1063,spider
1064,skyscraper
1065,laptop
1066,spider
1067,skyscraper
1068,bulldozer
1069,keyboard
1070,violin
1071,chair
1072,skyscraper
1073,harp
1074,chair
1075,violin
1076,laptop
1077,bulldozer
1078,keyboard
1079,keyboard
1080,keyboard
1081,hat
1082,skyscraper
1083,snowman
1084,harp
1085,bulldozer
1086,eyeglasses
1087,skyscraper
1088,harp
1089,keyboard
1090,harp
1091,bulldozer
1092,keyboard
1093,skyscraper
1094,hand
1095,skyscraper
1096,spider
1097,hand
1098,chair
1099,chair
1100,spider
1101,spider
1102,violin
1103,laptop
1104,spider
1105,bulldozer
1106,bulldozer
1107,skyscraper
1108,hat
1109,eyeglasses
1110,chair
1111,snowman
1112,hat
1113,skyscraper
1114,snowman
1115,laptop
1116,chair
1117,chair
1118,violin
1119,skyscraper
1120,spider
1121,skyscraper
1122,laptop
1123,skyscraper
1124,keyboard
1125,eyeglasses
1126,chair
1127,chair
1128,keyboard
1129,foot
1130,skyscraper
1131,skyscraper
1132,keyboard
1133,chair
1134,hat
1135,laptop
1136,bulldozer
1137,spider
1138,spider
1139,foot
1140,bulldozer
1141,keyboard
1142,bulldozer
1143,skyscraper
1144,snowman
1145,violin
1146,keyboard
1147,keyboard
1148,violin
1149,skyscraper
1150,spider
1151,harp
1152,spider
1153,chair
1154,violin
1155,foot
1156,skyscraper
1157,bulldozer
1158,spider
1159,hat
1160,eyeglasses
1161,foot
1162,chair
1163,hat
1164,skyscraper
1165,laptop
1166,keyboard
1167,spider
1168,chair
1169,spider
1170,spider
1171,skyscraper
1172,keyboard
1173,skyscraper
1174,laptop
1175,eyeglasses
1176,spider
1177,bulldozer
1178,laptop
1179,bulldozer
1180,keyboard
1181,nose
1182,snowman
1183,eyeglasses
1184,skyscraper
1185,foot
1186,spider
1187,laptop
1188,skyscraper
1189,laptop
1190,skyscraper
1191,spider
1192,skyscraper
1193,laptop
1194,spider
1195,bulldozer
1196,laptop
1197,skyscraper
1198,violin
1199,chair
1200,violin
1201,hat
1202,foot
1203,skyscraper
1204,chair
1205,laptop
1206,spider
1207,snowman
1208,eyeglasses
1209,eyeglasses
1210,keyboard
1211,spider
1212,harp
1213,bulldozer
1214,skyscraper
1215,foot
1216,harp
1217,hat
1218,chair
1219,spider
1220,chair
1221,laptop
1222,spider
1223,eyeglasses
1224,laptop
1225,chair
1226,snowman
1227,spider
1228,skyscraper
1229,bulldozer
1230,chair
1231,hat
1232,skyscraper
1233,hat
1234,violin
1235,snowman
1236,chair
1237,chair
1238,foot
1239,nose
1240,laptop
1241,bulldozer
1242,chair
1243,spider
1244,hat
1245,hat
1246,bulldozer
1247,hand
1248,laptop
1249,keyboard
1250,snowman
1251,foot
1252,spider
1253,snowman
1254,snowman
1255,spider
1256,violin
1257,eyeglasses
1258,keyboard
1259,skyscraper
1260,eyeglasses
1261,spider
1262,eyeglasses
1263,skyscraper
1264,chair
1265,spider
1266,spider
1267,foot
1268,chair
1269,keyboard
1270,laptop
1271,harp
1272,hand
1273,bulldozer
1274,skyscraper
1275,nose
1276,spider
1277,laptop
1278,violin
1279,spider
1280,laptop
1281,keyboard
1282,skyscraper
1283,skyscraper
1284,skyscraper
1285,keyboard
1286,laptop
1287,violin
1288,harp
1289,laptop
1290,laptop
1291,snowman
1292,bulldozer
1293,laptop
1294,laptop
1295,hand
1296,spider
1297,skyscraper
1298,hat
1299,laptop
1300,keyboard
1301,harp
1302,eyeglasses
1303,harp
1304,eyeglasses
1305,harp
1306,keyboard
1307,skyscraper
1308,foot
1309,chair
1310,hat
1311,snowman
1312,harp
1313,spider
1314,harp
1315,laptop
1316,chair
1317,bulldozer
1318,bulldozer
1319,keyboard
1320,hand
1321,harp
1322,hat
1323,bulldozer
1324,laptop
1325,foot
1326,harp
1327,eyeglasses
1328,skyscraper
1329,hat
1330,foot
1331,harp
1332,eyeglasses
1333,eyeglasses
1334,hat
1335,snowman
1336,keyboard
1337,skyscraper
1338,harp
1339,spider
1340,spider
1341,chair
1342,bulldozer
1343,eyeglasses
1344,snowman
1345,eyeglasses
1346,skyscraper
1347,nose
1348,spider
1349,hat
1350,skyscraper
1351,chair
1352,skyscraper
1353,spider
1354,snowman
1355,laptop
1356,hand
1357,laptop
1358,nose
1359,keyboard
1360,laptop
1361,foot
1362,keyboard
1363,skyscraper
1364,laptop
1365,laptop
1366,bulldozer
1367,laptop
1368,chair
1369,chair
1370,spider
1371,keyboard
1372,eyeglasses
1373,spider
1374,bulldozer
1375,bulldozer
1376,chair
1377,harp
1378,chair
1379,spider
1380,bulldozer
1381,foot
1382,spider
1383,spider
1384,hat
1385,bulldozer
1386,hat
1387,hat
1388,bulldozer
1389,laptop
1390,harp
1391,bulldozer
1392,spider
1393,keyboard
1394,spider
1395,bulldozer
1396,laptop
1397,harp
1398,laptop
1399,harp
1400,hand
1401,skyscraper
1402,chair
1403,laptop
1404,eyeglasses
1405,bulldozer
1406,hand
1407,spider
1408,bulldozer
1409,bulldozer
1410,skyscraper
1411,keyboard
1412,eyeglasses
1413,keyboard
1414,skyscraper
1415,bulldozer
1416,keyboard
1417,hand
1418,hat
